"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Unit","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
210,"Unknown","Unknown","Campylobacter pyloridis Q4; NCTC 11637","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis Q5","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis Q6","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
210,"Unknown","Unknown","Campylobacter pyloridis Ql5","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Helicobacter",209,"genus"
1017,"Unknown","Unknown","Capnocytophaga gingivalis","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Capnocytophaga",1016,"genus"
1018,"Unknown","Unknown","Capnocytophaga ochraceus","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Capnocytophaga",1016,"genus"
1019,"Unknown","Unknown","Capnocytophaga sputigena","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Capnocytophaga",1016,"genus"
901,"Unknown","Unknown","Desulfomonas pigra ATCC 29098","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Desulfovibrio",872,"genus"
562,"Unknown","Unknown","Escherichia coli W3110","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Escherichia",561,"genus"
833,"Unknown","Unknown","Fibrobacter succinogenes ATCC 19169","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fibrobacter",832,"genus"
263,"Unknown","Unknown","Francisella tularensis 0","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Francisella",262,"genus"
263,"Unknown","Unknown","Francisella tularensis ATCC 6223","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Francisella",262,"genus"
263,"Unknown","Unknown","Francisella tularensis subspecies Novicida U112","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Francisella",262,"genus"
849,"Unknown","Unknown","Fusobacterium gonidiaformans VPI 0482A; ATCC 25563; Prevot 3554A","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
849,"Unknown","Unknown","Fusobacterium gonidiaformans VPI 11360","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
849,"Unknown","Unknown","Fusobacterium gonidiaformans VPI 4381; Prevot 470D","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
849,"Unknown","Unknown","Fusobacterium gonidiaformans VPI 4879","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
850,"Unknown","Unknown","Fusobacterium mortiferum VPI 4123A; ATCC 25557; Prevot 350A","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
850,"Unknown","Unknown","Fusobacterium mortiferum VPI 4249","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
850,"Unknown","Unknown","Fusobacterium mortiferum VPI 473","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
850,"Unknown","Unknown","Fusobacterium mortiferum VPI 5696; Finegold B609","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
77917,"Unknown","Unknown","Fusobacterium naviforme VPI 11936C","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
77917,"Unknown","Unknown","Fusobacterium naviforme VPI 12188","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
77917,"Unknown","Unknown","Fusobacterium naviforme VPI 4877; Prevot 1800","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
859,"Unknown","Unknown","Fusobacterium necrophorum N167","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
859,"Unknown","Unknown","Fusobacterium necrophorum SPH1","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
859,"Unknown","Unknown","Fusobacterium necrophorum VPI 6161","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
851,"Unknown","Unknown","Fusobacterium nucleatum ATCC 10953","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
851,"Unknown","Unknown","Fusobacterium nucleatum F1","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
851,"Unknown","Unknown","Fusobacterium nucleatum F15","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
851,"Unknown","Unknown","Fusobacterium nucleatum F8","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
851,"Unknown","Unknown","Fusobacterium nucleatum Fev 1","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
292800,"Unknown","Unknown","Fusobacterium plautii VPI 0310; Prevot S1","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavonifractor",946234,"genus"
292800,"Unknown","Unknown","Fusobacterium plautii VPI 0311; Prevot S2","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavonifractor",946234,"genus"
292800,"Unknown","Unknown","Fusobacterium plautii VPI 0312; Prevot S4","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavonifractor",946234,"genus"
292800,"Unknown","Unknown","Fusobacterium plautii VPI 4145; Prevot S3","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Flavonifractor",946234,"genus"
853,"Unknown","Unknown","Fusobacterium prausnitzii VPI 4815","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Faecalibacterium",216851,"genus"
854,"Unknown","Unknown","Fusobacterium russii VPI 0307; ATCC 25533; Prevot 593A","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
854,"Unknown","Unknown","Fusobacterium russii VPI 10646","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
854,"Unknown","Unknown","Fusobacterium russii VPI 11018","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
856,"Unknown","Unknown","Fusobacterium varium ATCC 8501","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
856,"Unknown","Unknown","Fusobacterium varium Lille 109","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
856,"Unknown","Unknown","Fusobacterium varium VPI 0499A; Prevot 1669BA","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
856,"Unknown","Unknown","Fusobacterium varium VPI 4234; Prevot 587A","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Fusobacterium",848,"genus"
52229,"Unknown","Unknown","Hallella seregens 0","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Hallella",52228,"genus"
1598,"Unknown","Unknown","Lactobacillus reuteri CRL 1098","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Limosilactobacillus",2742598,"genus"
393133,"Unknown","Unknown","Listeria monocytogenes 10403S","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","strain","Listeria monocytogenes",1639,"species"
1639,"Unknown","Unknown","Listeria monocytogenes SLCC53","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Listeria",1637,"genus"
414,"Unknown","Unknown","Methylococcus capsulatus Bath","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Methylococcus",413,"genus"
480,"Unknown","Unknown","Moraxella catarrhalis ATCC 8176","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Moraxella",475,"genus"
490,"Unknown","Unknown","Neisseria sicca ATCC 9912","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Neisseria",482,"genus"
41976,"Unknown","Unknown","Oribaculum catoniae 0","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Porphyromonas",836,"genus"
28124,"Unknown","Unknown","Porphyromonas endodontalis HG 181 (H 11a-e)","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Porphyromonas",836,"genus"
28124,"Unknown","Unknown","Porphyromonas endodontalis HG 182 (BN 11a-f)","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Porphyromonas",836,"genus"
28124,"Unknown","Unknown","Porphyromonas endodontalis HG 370 (ATCC 35406)","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Porphyromonas",836,"genus"
28124,"Unknown","Unknown","Porphyromonas endodontalis HG 412","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Porphyromonas",836,"genus"
28126,"Unknown","Unknown","Prevotella buccae ATCC 33574","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28126,"Unknown","Unknown","Prevotella buccae ES12-B","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28126,"Unknown","Unknown","Prevotella buccae ES17-1","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28126,"Unknown","Unknown","Prevotella buccae ES9-1","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28130,"Unknown","Unknown","Prevotella disiens DSM 20516","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28113,"Unknown","Unknown","Prevotella heparinolyticus ATCC 35895","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Bacteroides",816,"genus"
28134,"Unknown","Unknown","Prevotella oralis ES14B-3A","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28134,"Unknown","Unknown","Prevotella oralis ES15-2","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28134,"Unknown","Unknown","Prevotella oralis ES4-B","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28135,"Unknown","Unknown","Prevotella oris ATCC 33573","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28135,"Unknown","Unknown","Prevotella oris ES14B-3A","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28135,"Unknown","Unknown","Prevotella oris ES9-3","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28135,"Unknown","Unknown","Prevotella oris RPG","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
28137,"Unknown","Unknown","Prevotella veroralis ATCC 33779","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Prevotella",838,"genus"
80866,"Unknown","Unknown","Pseudomonas acidovorans","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Delftia",80865,"genus"
287,"Unknown","Unknown","Pseudomonas aeruginosa","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Pseudomonas",286,"genus"
43263,"Unknown","Unknown","Pseudomonas alcaligenes A7708","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Pseudomonas",286,"genus"
43263,"Unknown","Unknown","Pseudomonas alcaligenes RYS 142","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Pseudomonas",286,"genus"
292,"Unknown","Unknown","Pseudomonas cepacia","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Burkholderia",32008,"genus"
293,"Unknown","Unknown","Pseudomonas diminuta","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Brevundimonas",41275,"genus"
294,"Unknown","Unknown","Pseudomonas fluorescens","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Pseudomonas",286,"genus"
40324,"Unknown","Unknown","Pseudomonas maltophila","growth temperature",37,"Microbial Fatty Acid Compositions","exp","unknown","medium","Celcius","species","Stenotrophomonas",40323,"genus"
